Region,X coordinate,Y coordinate,Radius
Aysén,-75.6213251,-48.6212069,1
Aysén,-75.6213251,-46.8194051,3
Aysén,-75.6213251,-46.6392249,6
Magellan and the Chilean Antarctic,-75.4411449,-49.702288,6
Magellan and the Chilean Antarctic,-75.4411449,-49.3419276,1
Magellan and the Chilean Antarctic,-75.4411449,-49.1617475,1
Magellan and the Chilean Antarctic,-75.4411449,-48.9815673,2
Aysén,-75.4411449,-48.2608466,3
Aysén,-75.4411449,-48.0806664,2
Aysén,-75.4411449,-46.8194051,3
Aysén,-75.4411449,-46.6392249,1
Magellan and the Chilean Antarctic,-75.2609647,-50.4230087,1
Magellan and the Chilean Antarctic,-75.2609647,-49.5221078,1
Magellan and the Chilean Antarctic,-75.2609647,-49.3419276,3
Magellan and the Chilean Antarctic,-75.2609647,-48.9815673,1
Aysén,-75.2609647,-48.6212069,1
Aysén,-75.2609647,-48.4410267,2
Aysén,-75.2609647,-48.2608466,1
Aysén,-75.2609647,-46.4590448,7
Magellan and the Chilean Antarctic,-75.0807845,-51.8644502,2
Magellan and the Chilean Antarctic,-75.0807845,-51.3239096,1
Magellan and the Chilean Antarctic,-75.0807845,-50.4230087,5
Magellan and the Chilean Antarctic,-75.0807845,-50.2428285,6
Magellan and the Chilean Antarctic,-75.0807845,-49.702288,7
Magellan and the Chilean Antarctic,-75.0807845,-49.5221078,7
Magellan and the Chilean Antarctic,-75.0807845,-49.3419276,3
Aysén,-75.0807845,-48.2608466,4
Aysén,-75.0807845,-47.9004862,3
Aysén,-75.0807845,-47.720306,1
Aysén,-75.0807845,-46.4590448,6
Aysén,-75.0807845,-46.2788646,2
Aysén,-75.0807845,-44.8374231,1
Magellan and the Chilean Antarctic,-74.9006044,-52.2248105,1
Magellan and the Chilean Antarctic,-74.9006044,-52.0446303,1
Magellan and the Chilean Antarctic,-74.9006044,-51.3239096,3
Magellan and the Chilean Antarctic,-74.9006044,-51.1437294,1
Magellan and the Chilean Antarctic,-74.9006044,-50.7833691,1
Magellan and the Chilean Antarctic,-74.9006044,-48.8013871,4
Aysén,-74.9006044,-48.4410267,3
Aysén,-74.9006044,-48.2608466,6
Aysén,-74.9006044,-47.9004862,4
Aysén,-74.9006044,-47.720306,1
Aysén,-74.9006044,-46.6392249,10
Aysén,-74.8735773,-46.4590448,7
Aysén,-74.9006044,-46.2788646,3
Magellan and the Chilean Antarctic,-74.7204242,-52.7653511,1
Magellan and the Chilean Antarctic,-74.7204242,-52.2248105,1
Magellan and the Chilean Antarctic,-74.7204242,-50.9635493,5
Magellan and the Chilean Antarctic,-74.7204242,-50.4230087,2
Magellan and the Chilean Antarctic,-74.7204242,-49.8824682,2
Magellan and the Chilean Antarctic,-74.7204242,-49.702288,7
Magellan and the Chilean Antarctic,-74.7204242,-49.5221078,2
Magellan and the Chilean Antarctic,-74.7204242,-49.3058916,6
Magellan and the Chilean Antarctic,-74.7204242,-49.1617475,10
Magellan and the Chilean Antarctic,-74.7204242,-48.9815673,10
Magellan and the Chilean Antarctic,-74.7204242,-48.8013871,8
Aysén,-74.7204242,-48.6212069,2
Aysén,-74.7204242,-48.2608466,3
Aysén,-74.7204242,-47.720306,1
Aysén,-74.7204242,-46.8194051,2
Aysén,-74.7204242,-46.6392249,10
Aysén,-74.7204242,-46.4590448,10
Aysén,-74.7114152,-46.2878736,9
Aysén,-74.6933971,-46.0986844,7
Aysén,-74.7204242,-43.5761619,2
Magellan and the Chilean Antarctic,-74.540244,-51.1437294,2
Magellan and the Chilean Antarctic,-74.540244,-50.9635493,5
Magellan and the Chilean Antarctic,-74.540244,-50.7833691,2
Magellan and the Chilean Antarctic,-74.540244,-49.8824682,2
Magellan and the Chilean Antarctic,-74.540244,-49.702288,2
Magellan and the Chilean Antarctic,-74.540244,-49.3329186,9
Magellan and the Chilean Antarctic,-74.558262,-49.1797655,8
Magellan and the Chilean Antarctic,-74.57628,-48.9815673,6
Magellan and the Chilean Antarctic,-74.540244,-48.8013871,1
Aysén,-74.540244,-48.2608466,1
Aysén,-74.540244,-47.720306,5
Aysén,-74.540244,-46.6392249,10
Aysén,-74.540244,-46.4590448,10
Aysén,-74.540244,-46.2788646,10
Aysén,-74.549253,-46.0986844,9
Aysén,-74.540244,-45.9185042,1
Aysén,-74.540244,-44.657243,3
Magellan and the Chilean Antarctic,-74.3600638,-51.8644502,2
Magellan and the Chilean Antarctic,-74.3600638,-50.7833691,3
Magellan and the Chilean Antarctic,-74.3600638,-50.6031889,4
Magellan and the Chilean Antarctic,-74.3600638,-50.2428285,6
Magellan and the Chilean Antarctic,-74.3600638,-49.5221078,4
Magellan and the Chilean Antarctic,-74.3600638,-49.3419276,3
Magellan and the Chilean Antarctic,-74.3150188,-49.1617475,5
Magellan and the Chilean Antarctic,-74.3240278,-48.9815673,6
Magellan and the Chilean Antarctic,-74.3600638,-48.8013871,5
Aysén,-74.3600638,-48.6212069,1
Aysén,-74.3600638,-48.0806664,5
Aysén,-74.3600638,-47.9004862,5
Aysén,-74.3600638,-47.720306,2
Aysén,-74.3330368,-47.3599457,7
Aysén,-74.3600638,-46.6392249,10
Aysén,-74.3600638,-46.4590448,10
Aysén,-74.3600638,-46.3149006,6
Aysén,-74.3600638,-46.0986844,10
Aysén,-74.3600638,-45.9185042,4
Aysén,-74.3600638,-45.5581439,9
Aysén,-74.3600638,-45.3779637,2
Aysén,-74.3600638,-45.1977835,4
Aysén,-74.3600638,-44.8374231,1
Aysén,-74.3600638,-44.657243,3
Aysén,-74.3600638,-44.4770628,2
Los Lagos,-74.3600638,-43.2158015,1
Magellan and the Chilean Antarctic,-74.1798836,-53.3058916,1
Magellan and the Chilean Antarctic,-74.1798836,-51.68427,1
Magellan and the Chilean Antarctic,-74.1798836,-51.3239096,2
Magellan and the Chilean Antarctic,-74.1798836,-50.9635493,4
Magellan and the Chilean Antarctic,-74.1798836,-50.6031889,4
Magellan and the Chilean Antarctic,-74.1798836,-50.0626484,6
Magellan and the Chilean Antarctic,-74.1798836,-49.8824682,1
Magellan and the Chilean Antarctic,-74.1798836,-49.702288,2
Magellan and the Chilean Antarctic,-74.1798836,-49.3419276,2
Magellan and the Chilean Antarctic,-74.2069107,-49.1347204,7
Magellan and the Chilean Antarctic,-74.1798836,-48.9815673,10
Magellan and the Chilean Antarctic,-74.1798836,-48.8103961,9
Aysén,-74.1798836,-48.6212069,9
Aysén,-74.1798836,-48.2608466,4
Aysén,-74.1798836,-48.0806664,7
Aysén,-74.1798836,-47.9004862,6
Aysén,-74.1798836,-47.720306,2
Aysén,-74.1798836,-47.5130988,7
Aysén,-74.1979017,-47.3779637,8
Aysén,-74.1798836,-46.7833691,6
Aysén,-74.1798836,-46.6392249,10
Aysén,-74.1798836,-46.4590448,10
Aysén,-74.1798836,-46.3058916,7
Aysén,-74.2159197,-46.0986844,6
Aysén,-74.1798836,-45.9185042,3
Aysén,-74.1798836,-44.657243,6
Los Lagos,-74.1798836,-43.2158015,10
Los Lagos,-74.1618656,-43.0536394,8
Magellan and the Chilean Antarctic,-73.9997035,-52.5851709,2
Magellan and the Chilean Antarctic,-73.9997035,-52.2248105,2
Magellan and the Chilean Antarctic,-73.9997035,-50.9635493,7
Magellan and the Chilean Antarctic,-73.9997035,-50.7833691,4
Magellan and the Chilean Antarctic,-73.9997035,-50.6031889,8
Magellan and the Chilean Antarctic,-73.9997035,-50.4230087,3
Magellan and the Chilean Antarctic,-73.9997035,-50.0626484,3
Magellan and the Chilean Antarctic,-73.9997035,-49.8824682,2
Magellan and the Chilean Antarctic,-73.9997035,-49.702288,7
Magellan and the Chilean Antarctic,-73.9997035,-49.3419276,3
Magellan and the Chilean Antarctic,-73.9997035,-48.9545403,7
Magellan and the Chilean Antarctic,-73.9906944,-48.8103961,9
Aysén,-73.9997035,-48.6212069,2
Aysén,-73.9997035,-48.2608466,10
Aysén,-73.9997035,-48.1076934,7
Aysén,-73.9997035,-47.9004862,4
Aysén,-73.9906944,-47.720306,9
Aysén,-73.9816854,-47.5221078,8
Aysén,-73.9997035,-47.3599457,10
Aysén,-73.9997035,-46.8194051,10
Aysén,-74.0087125,-46.648234,9
Aysén,-74.0087125,-46.4590448,9
Aysén,-73.9997035,-46.0986844,1
Aysén,-73.9997035,-45.5581439,1
Aysén,-73.9997035,-45.1977835,2
Aysén,-73.9997035,-44.657243,5
Aysén,-73.9997035,-44.4770628,1
Los Lagos,-73.9997035,-43.2158015,10
Los Lagos,-73.9997035,-43.0356213,10
Los Lagos,-73.9997035,-42.8554412,10
Los Lagos,-73.9997035,-42.675261,10
Los Lagos,-73.9997035,-42.4950808,10
Los Lagos,-73.9997035,-42.3149006,10
Los Lagos,-73.9816854,-42.1527385,8
Los Lagos,-73.9997035,-41.9545403,4
Magellan and the Chilean Antarctic,-73.8195233,-52.5851709,3
Magellan and the Chilean Antarctic,-73.8195233,-51.5040898,3
Magellan and the Chilean Antarctic,-73.8195233,-51.3239096,2
Magellan and the Chilean Antarctic,-73.8195233,-51.1437294,5
Magellan and the Chilean Antarctic,-73.8195233,-50.9635493,1
Magellan and the Chilean Antarctic,-73.8195233,-50.6031889,2
Magellan and the Chilean Antarctic,-73.8195233,-50.4230087,10
Magellan and the Chilean Antarctic,-73.8015053,-50.2248105,8
Magellan and the Chilean Antarctic,-73.8015053,-50.0806664,8
Magellan and the Chilean Antarctic,-73.8015053,-49.8824682,8
Magellan and the Chilean Antarctic,-73.8195233,-49.702288,1
Magellan and the Chilean Antarctic,-73.8015053,-49.5221078,8
Magellan and the Chilean Antarctic,-73.7834872,-49.3058916,6
Magellan and the Chilean Antarctic,-73.8195233,-49.1617475,10
Magellan and the Chilean Antarctic,-73.8015053,-48.9635493,8
Aysén,-73.8195233,-48.8013871,10
Aysén,-73.8195233,-48.6212069,10
Aysén,-73.8105143,-48.4410267,9
Aysén,-73.8195233,-48.2608466,10
Aysén,-73.8195233,-48.0806664,2
Aysén,-73.8195233,-47.9004862,1
Aysén,-73.8555593,-47.720306,6
Aysén,-73.8375413,-47.5221078,8
Aysén,-73.8195233,-47.3599457,10
Aysén,-73.8195233,-47.1797655,10
Aysén,-73.8195233,-46.9995853,10
Aysén,-73.8195233,-46.8194051,10
Aysén,-73.8015053,-46.657243,8
Aysén,-73.8195233,-46.2788646,6
Aysén,-73.8195233,-46.0986844,3
Aysén,-73.8195233,-45.1977835,5
Aysén,-73.8195233,-44.2968826,2
Los Lagos,-73.8375413,-43.2158015,8
Los Lagos,-73.8195233,-43.0356213,10
Los Lagos,-73.8195233,-42.8554412,10
Los Lagos,-73.8375413,-42.693279,8
Los Lagos,-73.8195233,-42.3149006,10
Los Lagos,-73.8195233,-42.1347204,10
Los Lagos,-73.8195233,-41.9725583,8
Los Lagos,-73.7834872,-41.4139997,6
Los Lagos,-73.7924962,-41.2338195,7
Los Lagos,-73.8195233,-41.0536394,10
Los Lagos,-73.7924962,-40.8734592,7
Magellan and the Chilean Antarctic,-73.6393431,-53.4860718,1
Magellan and the Chilean Antarctic,-73.6393431,-52.4049907,2
Magellan and the Chilean Antarctic,-73.6213251,-51.3239096,8
Magellan and the Chilean Antarctic,-73.6213251,-51.1257114,8
Magellan and the Chilean Antarctic,-73.6393431,-50.9635493,10
Magellan and the Chilean Antarctic,-73.6393431,-50.7833691,10
Magellan and the Chilean Antarctic,-73.6393431,-50.6031889,1
Magellan and the Chilean Antarctic,-73.6393431,-50.4230087,2
Magellan and the Chilean Antarctic,-73.6393431,-50.2428285,10
Magellan and the Chilean Antarctic,-73.6393431,-50.0626484,10
Magellan and the Chilean Antarctic,-73.6483521,-49.8824682,9
Magellan and the Chilean Antarctic,-73.6393431,-49.702288,5
Magellan and the Chilean Antarctic,-73.6663701,-49.5221078,7
Magellan and the Chilean Antarctic,-73.6393431,-49.3419276,10
Magellan and the Chilean Antarctic,-73.6393431,-49.1617475,10
Aysén,-73.6393431,-48.9815673,10
Aysén,-73.6393431,-48.8013871,10
Aysén,-73.6393431,-48.6212069,10
Aysén,-73.6393431,-48.4410267,10
Aysén,-73.6573611,-48.2788646,8
Aysén,-73.6393431,-47.720306,8
Aysén,-73.6123161,-47.5130988,7
Aysén,-73.6393431,-47.3599457,10
Aysén,-73.6393431,-47.1797655,10
Aysén,-73.6393431,-46.9995853,10
Aysén,-73.6393431,-46.8194051,10
Aysén,-73.6393431,-46.6392249,10
Aysén,-73.6393431,-46.4590448,10
Aysén,-73.6393431,-45.5581439,4
Los Lagos,-73.6393431,-43.0356213,3
Los Lagos,-73.6393431,-42.8554412,3
Los Lagos,-73.6393431,-42.2788646,6
Los Lagos,-73.6393431,-42.1347204,10
Los Lagos,-73.6393431,-41.9815673,7
Los Lagos,-73.6393431,-41.4139997,10
Los Lagos,-73.6393431,-41.2338195,10
Los Lagos,-73.6393431,-41.0536394,10
Los Lagos,-73.6393431,-40.8734592,10
Los Lagos,-73.6393431,-40.693279,10
Los Lagos,-73.6393431,-40.5130988,10
Los Lagos,-73.6393431,-40.3329186,10
Los Ríos,-73.6033071,-40.1527385,6
Los Ríos,-73.6393431,-39.9725583,4
Biobío,-73.6393431,-37.6302159,4
Magellan and the Chilean Antarctic,-73.4591629,-53.666252,4
Magellan and the Chilean Antarctic,-73.4591629,-53.3058916,1
Magellan and the Chilean Antarctic,-73.4591629,-52.5851709,5
Magellan and the Chilean Antarctic,-73.4411449,-52.3869727,8
Magellan and the Chilean Antarctic,-73.4591629,-52.2518376,7
Magellan and the Chilean Antarctic,-73.4591629,-52.0446303,4
Magellan and the Chilean Antarctic,-73.4591629,-51.8644502,3
Magellan and the Chilean Antarctic,-73.4591629,-51.5040898,10
Magellan and the Chilean Antarctic,-73.4591629,-51.3239096,10
Magellan and the Chilean Antarctic,-73.4591629,-51.1437294,10
Magellan and the Chilean Antarctic,-73.4591629,-50.9635493,10
Magellan and the Chilean Antarctic,-73.4591629,-50.7833691,10
Magellan and the Chilean Antarctic,-73.4411449,-50.5851709,8
Magellan and the Chilean Antarctic,-73.4591629,-50.4230087,10
Magellan and the Chilean Antarctic,-73.4771809,-50.2608466,8
Magellan and the Chilean Antarctic,-73.4591629,-49.1617475,10
Aysén,-73.4591629,-48.9815673,10
Aysén,-73.4591629,-48.8013871,10
Aysén,-73.4591629,-48.6212069,10
Aysén,-73.4591629,-48.4410267,10
Aysén,-73.4591629,-48.2698556,9
Aysén,-73.4591629,-48.0806664,4
Aysén,-73.4591629,-47.9004862,5
Aysén,-73.4591629,-47.720306,10
Aysén,-73.4591629,-47.5401258,10
Aysén,-73.4591629,-47.3599457,10
Aysén,-73.4591629,-47.1797655,10
Aysén,-73.4591629,-46.9995853,10
Aysén,-73.4591629,-46.8194051,10
Aysén,-73.4591629,-46.6392249,10
Aysén,-73.4591629,-46.4590448,10
Aysén,-73.4231269,-46.2788646,6
Aysén,-73.4501539,-45.9185042,9
Aysén,-73.4591629,-45.5581439,8
Los Lagos,-73.4591629,-42.4950808,1
Los Lagos,-73.4591629,-41.7743601,2
Los Lagos,-73.4501539,-41.6031889,9
Los Lagos,-73.4591629,-41.4139997,10
Los Lagos,-73.4591629,-41.2338195,10
Los Lagos,-73.4591629,-41.0536394,10
Los Lagos,-73.4591629,-40.8734592,10
Los Lagos,-73.4591629,-40.693279,10
Los Lagos,-73.4591629,-40.5130988,10
Los Lagos,-73.4591629,-40.3329186,10
Los Ríos,-73.4591629,-40.1527385,10
Los Ríos,-73.4591629,-39.9725583,10
Araucanía,-73.4321359,-38.5311168,7
Biobío,-73.4411449,-38.3509367,8
Biobío,-73.4141179,-38.1707565,5
Biobío,-73.4141179,-37.9905763,5
Biobío,-73.4591629,-37.8103961,10
Biobío,-73.4591629,-37.6302159,10
Biobío,-73.4591629,-37.4500358,10
Biobío,-73.4591629,-37.3058916,6
Magellan and the Chilean Antarctic,-73.2789827,-53.8464322,1
Magellan and the Chilean Antarctic,-73.2789827,-53.666252,2
Magellan and the Chilean Antarctic,-73.2789827,-53.3058916,4
Magellan and the Chilean Antarctic,-73.2789827,-52.5851709,2
Magellan and the Chilean Antarctic,-73.2879917,-52.3959817,9
Magellan and the Chilean Antarctic,-73.2789827,-52.2698556,5
Magellan and the Chilean Antarctic,-73.2789827,-51.8644502,1
Magellan and the Chilean Antarctic,-73.2789827,-51.68427,5
Magellan and the Chilean Antarctic,-73.3240278,-51.5040898,5
Magellan and the Chilean Antarctic,-73.2789827,-51.3239096,10
Magellan and the Chilean Antarctic,-73.2789827,-51.1437294,10
Magellan and the Chilean Antarctic,-73.2789827,-50.9635493,10
Magellan and the Chilean Antarctic,-73.2789827,-50.7833691,10
Magellan and the Chilean Antarctic,-73.3060098,-50.6302159,7
Magellan and the Chilean Antarctic,-73.3240278,-50.4230087,5
Aysén,-73.2789827,-49.1617475,10
Aysén,-73.2789827,-48.9815673,10
Aysén,-73.2789827,-48.8013871,10
Aysén,-73.2789827,-48.6212069,10
Aysén,-73.2789827,-48.4410267,10
Aysén,-73.2699737,-48.2698556,9
Aysén,-73.2699737,-47.8914772,9
Aysén,-73.2789827,-47.720306,10
Aysén,-73.2789827,-47.5401258,10
Aysén,-73.2789827,-47.3599457,10
Aysén,-73.2789827,-47.1797655,10
Aysén,-73.2789827,-46.9995853,10
Aysén,-73.2789827,-46.8194051,10
Aysén,-73.2789827,-46.6392249,10
Aysén,-73.2789827,-46.4590448,10
Aysén,-73.2789827,-46.2788646,10
Aysén,-73.2789827,-46.0986844,10
Aysén,-73.2789827,-45.9185042,10
Aysén,-73.2789827,-45.7563421,8
Aysén,-73.2699737,-45.5581439,9
Aysén,-73.2789827,-45.3779637,5
Aysén,-73.2789827,-45.1977835,6
Aysén,-73.2789827,-45.0176033,6
Aysén,-73.2789827,-44.8374231,3
Aysén,-73.2789827,-44.657243,3
Los Lagos,-73.2789827,-41.7743601,1
Los Lagos,-73.2789827,-41.5941799,10
Los Lagos,-73.2789827,-41.4139997,10
Los Lagos,-73.2789827,-41.2338195,10
Los Lagos,-73.2789827,-41.0536394,10
Los Lagos,-73.2789827,-40.8734592,10
Los Lagos,-73.2789827,-40.693279,10
Los Lagos,-73.2789827,-40.5130988,10
Los Ríos,-73.2789827,-40.3329186,10
Los Ríos,-73.2789827,-40.1527385,10
Los Ríos,-73.2789827,-39.9725583,10
Los Ríos,-73.2789827,-39.7923781,10
Los Ríos,-73.2429467,-39.6121979,6
Araucanía,-73.2339377,-39.0716574,5
Araucanía,-73.2699737,-38.8824682,9
Araucanía,-73.2789827,-38.711297,10
Araucanía,-73.2789827,-38.5311168,10
Araucanía,-73.2789827,-38.3509367,10
Biobío,-73.2789827,-38.1707565,10
Biobío,-73.2789827,-37.9905763,10
Biobío,-73.2789827,-37.8103961,10
Biobío,-73.2789827,-37.6302159,10
Biobío,-73.2789827,-37.4500358,10
Biobío,-73.2609647,-37.2878736,8
Magellan and the Chilean Antarctic,-73.0988026,-54.0266123,1
Magellan and the Chilean Antarctic,-73.0988026,-53.8464322,3
Magellan and the Chilean Antarctic,-73.0988026,-53.4860718,2
Magellan and the Chilean Antarctic,-73.0988026,-52.9455313,10
Magellan and the Chilean Antarctic,-73.0988026,-52.7653511,10
Magellan and the Chilean Antarctic,-73.0988026,-52.5851709,3
Magellan and the Chilean Antarctic,-73.0988026,-52.4049907,8
Magellan and the Chilean Antarctic,-73.0988026,-52.2248105,1
Magellan and the Chilean Antarctic,-73.0988026,-51.68427,1
Magellan and the Chilean Antarctic,-73.0988026,-51.3239096,10
Magellan and the Chilean Antarctic,-73.0988026,-51.1437294,10
Magellan and the Chilean Antarctic,-73.0988026,-50.9635493,10
Magellan and the Chilean Antarctic,-73.0988026,-50.8284141,5
Aysén,-73.1078116,-48.9725583,9
Aysén,-73.0988026,-48.8013871,10
Aysén,-73.0988026,-48.6212069,10
Aysén,-73.0988026,-48.4410267,10
Aysén,-73.0988026,-48.2608466,10
Aysén,-73.0988026,-48.0806664,10
Aysén,-73.0988026,-47.9004862,10
Aysén,-73.0988026,-47.720306,10
Aysén,-73.0988026,-47.5401258,10
Aysén,-73.0988026,-47.3599457,10
Aysén,-73.0988026,-47.1797655,10
Aysén,-73.0988026,-46.9995853,10
Aysén,-73.0988026,-46.8194051,10
Aysén,-73.0988026,-46.6392249,10
Aysén,-73.0988026,-46.4590448,10
Aysén,-73.0988026,-46.2788646,10
Aysén,-73.0988026,-46.0986844,10
Aysén,-73.0988026,-45.9185042,10
Aysén,-73.0988026,-45.738324,10
Aysén,-73.0988026,-45.5581439,10
Aysén,-73.0988026,-45.1977835,10
Aysén,-73.0897935,-45.0266123,9
Aysén,-73.0988026,-44.8374231,4
Aysén,-73.0988026,-44.657243,10
Aysén,-73.0988026,-44.4770628,4
Aysén,-73.0627665,-44.1167024,6
Los Lagos,-73.0988026,-41.4139997,10
Los Lagos,-73.0988026,-41.2338195,10
Los Lagos,-73.0988026,-41.0536394,10
Los Lagos,-73.0988026,-40.8734592,10
Los Lagos,-73.0988026,-40.693279,10
Los Lagos,-73.0988026,-40.5130988,10
Los Ríos,-73.0988026,-40.3329186,10
Los Ríos,-73.0988026,-40.1527385,10
Los Ríos,-73.0988026,-39.9725583,10
Los Ríos,-73.0988026,-39.7923781,10
Los Ríos,-73.0988026,-39.6121979,10
Los Ríos,-73.0988026,-39.4320177,10
Araucanía,-73.0988026,-39.2518376,10
Araucanía,-73.0988026,-39.0716574,10
Araucanía,-73.0988026,-38.8914772,10
Araucanía,-73.0988026,-38.711297,10
Araucanía,-73.0988026,-38.5311168,10
Araucanía,-73.0988026,-38.3509367,10
Araucanía,-73.0988026,-38.1707565,10
Araucanía,-73.0988026,-37.9905763,10
Biobío,-73.0988026,-37.8103961,10
Biobío,-73.0988026,-37.6302159,10
Biobío,-73.0988026,-37.4500358,10
Biobío,-73.0988026,-37.2698556,10
Biobío,-73.0897935,-37.0986844,9
Biobío,-73.0717755,-36.9094952,7
Biobío,-73.0988026,-36.729315,3
Magellan and the Chilean Antarctic,-72.9186224,-53.8464322,2
Magellan and the Chilean Antarctic,-72.9186224,-53.666252,3
Magellan and the Chilean Antarctic,-72.9186224,-53.3058916,5
Magellan and the Chilean Antarctic,-72.9186224,-52.9455313,2
Magellan and the Chilean Antarctic,-72.9186224,-52.7653511,3
Magellan and the Chilean Antarctic,-72.9186224,-52.5851709,3
Magellan and the Chilean Antarctic,-72.9186224,-52.4049907,3
Magellan and the Chilean Antarctic,-72.9186224,-51.68427,8
Magellan and the Chilean Antarctic,-72.9186224,-51.4590448,5
Magellan and the Chilean Antarctic,-72.9186224,-51.3239096,10
Magellan and the Chilean Antarctic,-72.9186224,-51.1437294,10
Magellan and the Chilean Antarctic,-72.9186224,-50.9635493,10
Magellan and the Chilean Antarctic,-72.9186224,-50.7833691,10
Aysén,-72.9186224,-48.8013871,10
Aysén,-72.9186224,-48.6212069,10
Aysén,-72.9186224,-48.4410267,10
Aysén,-72.9186224,-48.2608466,10
Aysén,-72.9186224,-48.0806664,10
Aysén,-72.9186224,-47.9004862,10
Aysén,-72.9186224,-47.720306,10
Aysén,-72.9186224,-47.5401258,10
Aysén,-72.9186224,-47.3599457,10
Aysén,-72.9186224,-47.1797655,10
Aysén,-72.9186224,-46.9995853,10
Aysén,-72.9186224,-46.8194051,10
Aysén,-72.9186224,-46.6392249,10
Aysén,-72.9186224,-46.4590448,10
Aysén,-72.9186224,-46.2788646,10
Aysén,-72.9186224,-46.0986844,10
Aysén,-72.9186224,-45.9185042,10
Aysén,-72.9186224,-45.738324,10
Aysén,-72.9186224,-45.5581439,10
Aysén,-72.9186224,-45.3329186,5
Aysén,-72.9186224,-45.1977835,10
Aysén,-72.9186224,-45.0176033,10
Aysén,-72.8825863,-44.2608466,6
Aysén,-72.9186224,-44.1167024,10
Aysén,-72.9186224,-43.9365222,10
Los Lagos,-72.9186224,-43.5311168,5
Los Lagos,-72.9186224,-43.3959817,10
Los Lagos,-72.9186224,-41.4049907,9
Los Lagos,-72.9186224,-41.2338195,10
Los Lagos,-72.9186224,-41.0536394,10
Los Lagos,-72.9186224,-40.8734592,10
Los Lagos,-72.9186224,-40.693279,10
Los Lagos,-72.9186224,-40.5130988,10
Los Ríos,-72.9186224,-40.3329186,10
Los Ríos,-72.9186224,-40.1527385,10
Los Ríos,-72.9186224,-39.9725583,10
Los Ríos,-72.9186224,-39.7923781,10
Los Ríos,-72.9186224,-39.6121979,10
Araucanía,-72.9186224,-39.4320177,10
Araucanía,-72.9186224,-39.2518376,10
Araucanía,-72.9186224,-39.0716574,10
Araucanía,-72.9186224,-38.8914772,10
Araucanía,-72.9186224,-38.711297,10
Araucanía,-72.9186224,-38.5311168,10
Araucanía,-72.9186224,-38.3509367,10
Araucanía,-72.9186224,-38.1707565,10
Araucanía,-72.9186224,-37.9905763,10
Araucanía,-72.9186224,-37.8103961,10
Biobío,-72.9186224,-37.6302159,10
Biobío,-72.9186224,-37.4500358,10
Biobío,-72.9186224,-37.2698556,10
Biobío,-72.9186224,-37.0896754,10
Biobío,-72.9186224,-36.9094952,10
Biobío,-72.9096134,-36.738324,9
Biobío,-72.8825863,-36.5491349,6
Magellan and the Chilean Antarctic,-72.7384422,-54.0266123,2
Magellan and the Chilean Antarctic,-72.7384422,-53.666252,4
Magellan and the Chilean Antarctic,-72.7384422,-53.3058916,1
Magellan and the Chilean Antarctic,-72.7204242,-52.9455313,8
Magellan and the Chilean Antarctic,-72.7384422,-52.7653511,1
Magellan and the Chilean Antarctic,-72.7384422,-52.2248105,9
Magellan and the Chilean Antarctic,-72.7384422,-52.0446303,2
Magellan and the Chilean Antarctic,-72.7384422,-51.68427,2
Magellan and the Chilean Antarctic,-72.7204242,-51.4860718,8
Magellan and the Chilean Antarctic,-72.7384422,-51.3239096,10
Magellan and the Chilean Antarctic,-72.7384422,-51.1437294,10
Magellan and the Chilean Antarctic,-72.7384422,-50.9635493,10
Magellan and the Chilean Antarctic,-72.7384422,-50.7833691,10
Aysén,-72.7474512,-48.7923781,9
Aysén,-72.7384422,-48.6212069,10
Aysén,-72.7384422,-48.4410267,10
Aysén,-72.7384422,-48.2608466,10
Aysén,-72.7384422,-48.0806664,10
Aysén,-72.7384422,-47.9004862,10
Aysén,-72.7384422,-47.720306,10
Aysén,-72.7384422,-47.5401258,10
Aysén,-72.7384422,-47.3599457,10
Aysén,-72.7384422,-47.1797655,10
Aysén,-72.7384422,-46.9995853,10
Aysén,-72.7384422,-46.8194051,10
Aysén,-72.7384422,-46.6392249,10
Aysén,-72.7384422,-46.4590448,10
Aysén,-72.7384422,-46.2788646,10
Aysén,-72.7384422,-46.0986844,10
Aysén,-72.7384422,-45.9185042,10
Aysén,-72.7384422,-45.738324,10
Aysén,-72.7384422,-45.5581439,10
Aysén,-72.7384422,-45.3779637,10
Aysén,-72.7384422,-45.1977835,10
Aysén,-72.7384422,-45.0176033,10
Aysén,-72.7294332,-44.8464322,9
Aysén,-72.7384422,-44.2968826,10
Aysén,-72.7384422,-44.1167024,10
Aysén,-72.7384422,-43.9365222,10
Aysén,-72.7384422,-43.7563421,10
Los Lagos,-72.7384422,-43.5761619,10
Los Lagos,-72.7384422,-43.3959817,10
Los Lagos,-72.7384422,-43.2158015,10
Los Lagos,-72.6933971,-43.0356213,5
Los Lagos,-72.7114152,-42.8284141,7
Los Lagos,-72.7294332,-42.675261,9
Los Lagos,-72.7384422,-42.3149006,5
Los Lagos,-72.7384422,-41.9545403,5
Los Lagos,-72.7384422,-41.4139997,10
Los Lagos,-72.7384422,-41.2338195,10
Los Lagos,-72.7384422,-41.0536394,10
Los Lagos,-72.7384422,-40.8734592,10
Los Lagos,-72.7384422,-40.693279,10
Los Ríos,-72.7384422,-40.5130988,10
Los Ríos,-72.7384422,-40.3329186,10
Los Ríos,-72.7384422,-40.1527385,10
Los Ríos,-72.7384422,-39.9725583,10
